cook_name,main_ingredient,Serving,taking_time,Ingredients,Howtocook,Image
참치김치볶음밥,tuna ,2인분,30분 이내,"김치 1.5컵', '참치 캔 1캔(작은 사이즈)', '밥 1.5공기', '대파 1대', '설탕 1스푼', '간장 1스푼', '참기름 1스푼', '식용유 2스푼', '통깨 적당량', '달걀 약간'","김치, 대파는 송송 썰어 준비하고 참치캔의 기름을 빼주세요
, 
김치에는 설탕 1을 넣어 조물조물 양념을 해놓고 * 신 김치에 설탕을 넣어주면 신맛을 중화해준답니다. 갖게 계신 김치 신맛에 따라 설탕량을 조절해주세요.
, 
팬에 식용유 2를 두르고 송송 썰어 놓은 대파를 볶아주세요.
, 
달달 볶아 파향이 올라오면 기름 뺀 참치를 넣고 함께 볶아주세요.
, 
그리고 간장 1을 팬 가장자리에 부어 주세요. 간장이 눌어붙듯이 볶아주고
, 
송송 썰어 놓은 신 김치를 넣고 함께 볶아주고 * 색감을 위해 고춧가루 1숟가락 정도 넣어주셔도 괜찮습니다.
, 
밥 1.5공기를 넣고 재료가 고루 섞이도록 볶아주세요.
, 
마지막에 참기름 1, 통깨 적당량을 넣어 볶음밥을 마무리해주세요.
, 
참치김치볶음밥을 그릇에 담고 계란 프라이를 올려주면 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2018/04/07/a8ce1ddbe1abd3cdb21d285a763df2191.jpg
모닝빵샌드위치,cucumber,3인분,15분 이내,"모닝빵 4~5개', '오이 1개', '크래미 140g(작은 사이즈 5개 정도)', '양파 1/2개', '삶은 달걀 1개(생략 가능)', '굵은소금 0.5스푼', '마요네즈 4스푼', '허니 머스터드 1스푼', '설탕 0.5스푼', '청양 마요 1스푼', '후춧가루 적당량'","오이 1개를 씻어 채 썰어 준비하고
, 
채 썰어 놓은 오이에 굵은소금 0.3을 넣어 15~20분 정도 절여주세요.
, 
오이가 절이지는 동안 함께 넣을 양파를 채 썰어주고, 크래미는 손을 찢어 준비하고 삶은 달걀 1개를 노른자와 흰자를 분리해 다져주세요. * 삶은 달걀은 안 넣어도 됩니다. 저는 삶아 놓은 달걀이 있어 함께 넣은 거예요. 참고하시어 만드세요.
, 
절여놓은 오이는 수분을 꼭 짜주고
, 
나머지 재료인 크래미, 양파, 삶은 달걀을 모두 넣고 양념재료인 마요네즈 4, 허니 머스터드 1, 청양 마요 1, 후춧가루 적당량을 넣어주고 고루 섞어주세요.
, 
* 청양 마요를 넣어주면 느끼한 맛이 덜해요. 청양 마요 가 없을 경우 씨겨자 넣어주세요.
, 
모닝빵을 반으로 자르고  만들어 놓은 속 재료 풍성하게 넣어 주심 된답니다.
, 
모닝빵 샌드위치 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2018/04/07/176dc4f303632f3029f0e55c40a8325c1.jpg
구운달걀카레밥,egg ,4인분,60분 이내,"양파 1개(큰 사이즈)', '파프리카(빨강) ', '파프리카(노랑) ', '피망(생략 가능) 적당량', '메추리알 2판', '카레 1봉지'","양파는 채 썰어 준비하고, 파프리카, 피망은 적당한 크기로 썰어 주세요.
, 
달걀이 잠길 만큼 물을 넉넉하게 담고 식초 0.5, 굵은소금 0.5를 넣고 메추리알을 삶아주세요. 삶은 메추리알은 찬물에 헹궈 껍질을 까주세요.
, 
팬에 식용유를 두르고 달걀을 구워주세요. 기름이 튈 수 있으니 뚜껑을 덮고 팬을 흔들어가며 구워주세요
, 
달걀을 굽고 나서 팬에 식용유 1을 두르고 양파를 달달 볶아주세요
, 
양파가 노르스름해지면
, 
구워놓은 메추리알을 넣고  물 700ml(3컵+1/2컵)를 붓고
, 
카레가루 1봉지를 조금씩 넣어가며 뭉치지 않게 충분히 풀어가며 끓여주세요. 불은 약불로 줄여주세요.
, 
걸쭉한 농도가 되면
, 
썰어놓은 파프리카, 피망을 넣어 마무리합니다.
, 
구운 달걀 카레밥 완성
",https://recipe1.ezmember.co.kr/cache/recipe/2018/04/04/9a01e93e00e398c0774af62e09bf0baa1.jpg
참치주먹밥,tuna,2인분,30분 이내,"밥 2공기', '참치 작은 거 1캡 80g', '양파 1/5개', '마요네즈 2스푼', '소금 적당량', '후춧가루 적당량', '참기름 적당량', '소금 적당량', '후리카케(선택사항) '","참치 캔 기름을 제거하고 그릇에 담고 양파는 잘게 다져 넣고, 마요네즈 2,
, 
소금, 후춧가루 적당량을 넣어 고루 섞어주세요.
, 
밥 2공기에 소금, 참기름으로 간을 하고
, 
저처럼 후리카케를 사용 시 소금 간을 생략하시거나 조금만 넣어주세요. 후리카케 자체에 간이 되어 있는 제품 많거든요. 저는 빨강, 초록색 후리카케를 사용해 밥에 물을 들였습니다.
, 
고루 섞어 주면 핑크빛보단 조금 더 진한 밥이 완성된답니다. 전 일본 제품을 사용했는데 검색해 보심 식용색소 다양하네요.
, 
밥을 적당하게 떼어
, 
주먹밥 속 재료를 적당하게 올려 주고 밥으로 덮어 뭉쳐주세요.
, 
랩을 깔고 그 위에 주먹밥을 올리고 랩으로 감싸 꼭꼭 눌러가며 원하는 모양을 만들어 주세요. * 수박 모양 순서는 빨간->흰색->초록으로 차곡차곡 랩 위에 올리고 한 번에 감싸서 모양을 잡아 주었답니다. 밥은 빨간색, 흰색, 초록 총 3가지 색상이 필요하겠지요. 빨간색은 케첩 초록은 브로콜리 삶아서 다져서 사용해도 괜찮아요.
, 
수박에 씨앗은 검정깨로 했어요. 참치주먹밥 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2018/04/04/1bd0e19707dfb8e24f06a5119f3eced21.jpg
소고기미역국,beef,4인분,90분 이내,"불린 미역 3컵', '물 12컵', '국거리 쇠고기 200g', '소금 약간', '멸치 액젓 2스푼', '간장 4스푼', '다진 마늘 1스푼', '청주 1스푼', '후춧가루 약간'","불린 미역은 먹기 좋은 크기로 썰고
, 
양념재료인 멸치 액젓 2, 다진 마늘 1, 간장 4, 청주 1, 후춧가루 약간을 넣어 조물조물 양념을 해주고
, 
냄비에 양념해 놓은 고기를 달달 볶아주고
, 
고기가 어느 정도 익으면 불려 놓은 미역을 넣어 충분히 볶아 줍니다
, 
그리고 물 12컵을 붓어주고
, 
바글바글 끓어오르면 뚜껑을 덮고 불은 중약불에서 40~50분 정도 푹 끓여 주세요.
, 
뚜껑을 열고 끓이면 국물이 줄어드니 덮고 끓여 주세요. 드셔보시고 싱거우면 소금으로 부족한 간을 해주세요.
, 
미역국완성
",https://recipe1.ezmember.co.kr/cache/recipe/2018/04/03/fcc2f3f9669463e691f8153e2d2920231.jpg
버섯구이,mushroom,2인분,15분 이내,"새송이버섯 3개', '버터 2', '소금 ', '후춧가루 '","새송이버섯을 길쭉하게 썰고
, 
팬에 버터를 녹여주세요
, 
그리고 새송이 버섯을 올려 구워줍니다
, 
그릴팬을 이용해 버섯에 그릴자국이 생기도록 노릇하게 구워주고 소금,후춧가루를 적당하게 뿌려주심 되요
, 
그릴새송이버섯완성
",https://recipe1.ezmember.co.kr/cache/recipe/2018/04/01/da30a8e2040ab86bb3ec78868608c1911.jpg
밤죽,milk,2인분,60분 이내,"쌀 1/2컵', '알밤 15개', '우유 1컵', '물 3컵', '소금 약간'","쌀은 씻어 30분간 불려주세요.
, 
밤은 찜기를 이용해 쪄줍니다.
, 
불린 쌀은 믹서기에 담고 물 1컵을 부어 갈아주고
, 
찐밤도 한김 식혀 갈아주세요
, 
이제 냄비에 물 3컵을 담고 물이 끓어오르면 갈아 놓은 쌀을 넣고 주걱으로 저어가며 끓여 주세요.
, 
쌀알이 푹 익어 퍼지면 갈아 놓은 밤을 넣고 끓여주세요. 이때 위에 올릴 고명으로 밤을 조금 남겨주세요.
, 
이어 우유 1컵을 넣어주고
, 
고루 젓어가며 끓여주다
, 
소금으로 간을 해 마무리합니다.
, 
밤죽완성
",https://recipe1.ezmember.co.kr/cache/recipe/2018/04/01/95c25cbc6d7137960b4da7aa3edbb67b1.jpg
소불고기,mushroom,3인분,30분 이내,"쇠고기(불고깃감) 400g', '양파 1/2개', '팽이버섯 1개', '새송이버섯 2개', '대파 1대', '액젓 3스푼', '설탕 3스푼', '양파 1/2스푼', '다진 대 파 1줌', '다진 마늘 2스푼', '참기름 1스푼', '설탕 1스푼', '다진 마늘 1스푼', '진간장 2스푼', '물 1+1/2컵', '참기름 1스푼'","전골에 들어갈 재료는 냉장고 사정에 따라 준비합니다. 양파 1/2개는 채 썰어주고, 팽이버섯은 적당하게 뜯어주고 새송이버섯은 먹기 좋게 썰고, 대파는 송송 썰어주세요. * 전골에 넣을 버섯은 느타리, 표고 등 함께 넣어도 좋아요
, 
불고기용 소고기는 키친타월을 이용해 핏물을 제거해 주세요.
, 
그리고 먹기 좋은 크기로 잘라 한 장씩 떼어 그릇에 담아주고 설탕 3을 넣어 조물조물 고기에 단맛이 배도록 무쳐주세요. *설탕 대신 올리고 당, 꿀을 넣어도 무관하고요, 달기 정도는 드시는 분 취향껏 조절하기가 바랍니다. 저 역시 백종원 기본 레시피는 설탕 4 숟가락이지만 1숟가락 줄여 넣었습니다.
, 
그리고 다진 대파 1줌, 다진 마늘 2를 넣어 주고
, 
양념 재료인 액젓 3을 넣어주고 액젓은 아무거나 사용 가능하고 없을 경우 간장으로 대체해주세요.
, 
채 썰어 놓은 양파 1/2개를 넣고 참기름 1을 넣어
, 
위생 비닐장갑을 끼고 전체적으로 양념이 잘 배도록  조물닥 조물닥 버무려 줍니다.
, 
완성된 불고기
, 
전골이니 육수가 필요하겠죠. 다진 마늘 1, 설탕 1, 진간장 2, 참기름 1, 물은 1컵+1/2컵을 넣어 고루 섞어 주세요. 물 조절은 드시는 분 취향에 맞게 부어주심 된답니다. 전골 육수 만들기 쉽죠? 끓여 먹다 부족하며 같은 방법으로 만들어 부어주심 된답니다,
, 
냄비에 준비해둔 양파, 버섯을 깔아주고
, 
그 위에 양념해 놓은 불고기를 올려주고
, 
만들어 놓은 육수를 부어주면 끝! *처음부터 육수를 다 넣지 마시고 끓여가며 중간중간 보충해주세요.
, 
백종원 소불고기 완성 ^^
, 
전기레인지에 올려 즉석에서 끓여 드심 되는데요. 떡, 당면 등 같이 넣어 드셔도 좋답니다. 당면을 넣을 경우 미리 불려 놨다 사용하세요. 끓기 시작하면 채소에서 육수가 나와 국물이 넉넉해진답니다. 그래서 만들어 놓은 육수를 한꺼번에 넣지 말라고 한 거예요.
",https://recipe1.ezmember.co.kr/cache/recipe/2018/03/31/26448a42287b609fbbc40fca4ffa6b6d1.jpg
토마토스파게티,tomato,2인분,60분 이내,"스파게티 면 1줌', '해물믹스 1컵', '양파 1/2개', '청양고추 1개', '베이컨 3줄', '물 2컵', '통후추 적당량', '시판 토마토소스 2컵', '고춧가루 1스푼', '다진 마늘 1스푼', '올리브유 2스푼', '청주 1스푼', '올리고 당 1스푼'","양파는 채 썰고 청양고추 1개는 총총 썰고, 베이컨은 먹기 좋게 썰어줍니다. 해물 믹스는 찬물에 해동시켜 준비해주세요.
, 
냄비에 물 8컵 그리고 굵은소금 0.5를 넣어 끓여주고 물이 팔팔 끓어오르면 스파게티 면을 넣어 삶아 체에 밭쳐주세요. 삶은 스파게티 면은 물에 헹구지 말아주세요.
, 
* 삶는 시간은 포장지에 적힌 시간에서 2분을 제외하고 삶아주세요. 예를 들어 8분 삶아야 하는 거면 6분 삶아주면 됩니다.
, 
팬에 올리브유 2, 다진 마늘 1, 고춧가루 1을 넣고 중불에 달달 볶아주세요. 타지 않게 조심하세요.
, 
양파, 베이컨, 청양고추를 넣고 볶다 이어 해동해 놓은 해물 믹스를 넣고 1분 정도 더 볶아 줍니다.
, 
물 2컵을 붓고
, 
시판 토마토소스(스파게티 소스) 2컵, 청주 1, 올리고 당 1을 넣고 센 불에서 보글보글 끓여주고
, 
국물이 끓어오르면 삶아 놓은 스파게티 면을 넣고 2분 정도 더 끓여 주세요
, 
그리고 취향껏 통후추, 파르마산 치즈가루를 넣어 간을 더하고 마무리합니다.
, 
토마토 스파게티 완성
, 
바게트에 올려 드셔도 맛나요
",https://recipe1.ezmember.co.kr/cache/recipe/2018/03/24/e17905891db6f8f93aaa8aa242b18dda1.jpg
브로콜리깨무침,broccoli,2인분,30분 이내,"브로콜리 150g', '새송이버섯 1개', '간 깨 3스푼', '마요네즈 2스푼', '간장 1스푼', '설탕 0.5스푼', '참기름 0.5스푼', '후춧가루 약간'","브로콜리는 송이 송이 떼어 주고 물이 끓어오르면 굵은소금 0.5를 넣고  살짝 데쳐서 건져 찬물에 헹궈 물기를 꾹 짜서 준비합니다
, 
새송이버섯 역시 먹기 좋게 잘라 물이 팔팔 끓어오르면 살짝 데쳐 체반에 담아 식혀 줍니다. 식힌 버섯은 국물을 짜 주세요. 데치는 시간은 1분을 넘지 않아요.
, 
통깨를 믹서기에 넣어 갈아주세요. 그냥 넣는 것보다 요렇게 갈아 넣어주면 더욱 고소해요. 그래서 저는 무침에 갈아 놓은 깨와 통깨를 섞어서 사용하는 편이에요.
, 
무침 하기 좋은 볼에 갈아놓은 깨 3, 마요네즈 2, 간장 1, 설탕 0.5를 한데 넣어 고루 섞어주고
, 
데친 브로콜리, 버섯을 넣고 소스와 함께 버무려 주세요.
, 
이때 맛을 보아 부족한 간은 소금으로 해주고 참기름, 후춧가루를 넣어 무친 후 마무리합니다.
, 
브로콜리 무침 완성
",https://recipe1.ezmember.co.kr/cache/recipe/2018/03/22/21d4abb72a40bf00f9849a1d73c794c01.jpg
매운참치밥,tuna,2인분,15분 이내,"참치 캔 1개(100g)', '밥 2공기', '모차렐라치즈 1컵', '다진 양파 4스푼', '다진 오이피클 4스푼', '고추장 2스푼', '설탕 0.5스푼', '참기름 1스푼', '통깨 0.5스푼', '마요네즈 ', '김가루 '","참치에 기름을 빼고 그릇에 담아주세요.
, 
그리고 고추장 2, 다진 양파 4, 다진 피클 4, 참기름 1, 설탕 0.5, 통깨 0.5, 마요네즈 1을 넣고 고루 섞어주세요. 마요네즈는 선택 사항입니다. 고추장만 넣으면 매울 것 같아 저는 매운맛을 중화하기 위해 마요네즈를 넣었어요. 저희 아이 입맛 기준입니다.
, 
* 조금 더 맵게 드시고 싶다 하시는 분은 여기에 청양고추를 다져 넣으시면 좋답니다.
, 
전자레인지 또는 오븐 그릇에 밥 1공기를 고루 깔아주고
, 
밥 위에 양념해 놓은 참치를 고루 펴 올려 주세요.
, 
이젠 모차렐라 치즈를 좋아하는 만큼 올려주고 오븐 또는 전자레인지를 이용해 치즈를 녹여 주면 끝! *밥과 양념 참치를 비벼 그릇에 담고 치즈를 올려도 무관합니다.전자레인지
, 
매운참치치즈밥 완성
",https://recipe1.ezmember.co.kr/cache/recipe/2018/03/20/e4073c7fce517519e01e32e4536f886e1.jpg
달래오이무침,cucumber,2인분,15분 이내,"달래 2줌', '오이 1개', '고춧가루 1스푼', '식초 1스푼', '설탕 0.5스푼', '다진 마늘 0.5스푼', '액젓 1스푼', '참치 액 1스푼', '통깨 1스푼'","달래는 손질해서 준비하고, 오이는 껍질째 굵은소금으로 살살 문질러 닦아주고 길게 반으로 쪼개 어슷하게 썰어주세요. 달래는 3~4등분 해서 먹기 좋게 썰고
, 
볼에 양념재료인 고춧가루 1, 식초 1, 다진 마늘 0.5, 설탕 0.5, 액젓 1, 참치 액 1을 한데 넣어 섞어 양념장을 만들어주세요. 액젓은 까나리액젓 또는 멸치 액젓 사용하심 되고요. 참치액이 없을 경우 간장 사용하세요. 무침에 액젓을 넣으면 감칠맛이 나는 게 휠씬 맛나유~
, 
이젠 양념장에 오이, 달래를 넣고 살살 버무려주고 마지막에 통깨 1을 넣어 마무리합니다. 기호에 따라 참기름 0.3 정도 넣어주셔도 좋답니다.
, 
달래 오이무침 완성
",https://recipe1.ezmember.co.kr/cache/recipe/2018/03/20/d37ca646f7dfda0ad4cd81fcac3792d01.jpg
브로콜리참치전,broccoli,2인분,30분 이내,"브로콜리 데친 것 1줌', '참치 1캔(150g)', '양파 1/4개', '달걀 1개', '부침가루 1.5스푼', '파프리카(노랑/빨강) 3숟가락', '소금 적당량', '후춧가루 적당량'","브로콜리는 송이송이 먹기 좋게 나눠주고 끓는 물에 굵은소금 0.5를 넣고 살짝 데쳐주세요. 브로콜리 1송이를 모두 데쳐 일부는 전에 넣어 사용했고요. 나머지는 무침 해서 먹었는데요 브로콜리 무침 레시피도 곧 올릴게요.
, 
데친 브로콜리 1줌, 양파 1/4, 파프리카 노랑, 빨간색을 모두 다져서 주고 달걀 1개, 참치 1캔을 준비합니다. * 어른이 드실 때는 청양고추를 송송 썰어 함께 넣어도 좋아요.
, 
볼에 다진 채소와 참치를 넣고 달걀 1개, 부침가루 1.5 그리고 양념재료인 소금, 후춧가루를 넣어 간을 하고 재료를 고루 섞어주세요. .
, 
부침가루를 너무 많이 넣으면 퍽퍽해요. 그리고 참치 캔 기름은 너무 꽉 짜서 버리지 말고 조금 있게 넣어주세요
, 
팬에 숟가락을 이용해 반죽을 올려주고 동글납작하게 모양을 만들어 주세요.
, 
앞뒤로 노릇하게 부쳐주면 끝!
, 
브로콜리 참치 전 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2018/03/20/a4d37a96f5a7ed13b4a1bdde57c679361.jpg
브로콜리참치전,broccoli,2인분,30분 이내,"브로콜리 데친 것 1줌', '참치 1캔(150g)', '양파 1/4개', '달걀 1개', '부침가루 1.5스푼', '파프리카(노랑/빨강) 3숟가락', '소금 적당량', '후춧가루 적당량'","브로콜리는 송이송이 먹기 좋게 나눠주고 끓는 물에 굵은소금 0.5를 넣고 살짝 데쳐주세요. 브로콜리 1송이를 모두 데쳐 일부는 전에 넣어 사용했고요. 나머지는 무침 해서 먹었는데요 브로콜리 무침 레시피도 곧 올릴게요.
, 
데친 브로콜리 1줌, 양파 1/4, 파프리카 노랑, 빨간색을 모두 다져서 주고 달걀 1개, 참치 1캔을 준비합니다. * 어른이 드실 때는 청양고추를 송송 썰어 함께 넣어도 좋아요.
, 
볼에 다진 채소와 참치를 넣고 달걀 1개, 부침가루 1.5 그리고 양념재료인 소금, 후춧가루를 넣어 간을 하고 재료를 고루 섞어주세요. .
, 
부침가루를 너무 많이 넣으면 퍽퍽해요. 그리고 참치 캔 기름은 너무 꽉 짜서 버리지 말고 조금 있게 넣어주세요
, 
팬에 숟가락을 이용해 반죽을 올려주고 동글납작하게 모양을 만들어 주세요.
, 
앞뒤로 노릇하게 부쳐주면 끝!
, 
브로콜리 참치 전 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2018/03/20/a4d37a96f5a7ed13b4a1bdde57c679361.jpg
